seed,baseline,alpha_target,background_drift_slope_per_day,energy_resolution_pct,prior_family_id,standoff_m,regime_id,FAR_at_target_alpha,MedianDetectionDelay_days,TPR_at_alpha_1e-3,FAR_inflation_ratio,CalibrationViolation
101,BL4 Fixed-threshold TS detector without minimax prior calibration,0.01,0.0,4.0,M_mueller,25.0,583ae63749a3,0.013532560110996992,7.767723941409505,0.5747459891643796,1.3532560110996992,1
101,BL5 Rate-only CUSUM with FAR matching,0.01,0.0,4.0,M_mueller,25.0,583ae63749a3,0.014150770625708955,8.463377407460138,0.5105541178639834,1.4150770625708955,1
211,PM Robust minimax detector,0.01,0.0,4.0,M_mueller,25.0,583ae63749a3,0.01085307932377604,6.026307611160402,0.7876871940452483,1.085307932377604,1
211,BL1 Single-prior likelihood-ratio detector,0.01,0.0,4.0,M_mueller,25.0,583ae63749a3,0.012476627054847117,7.406850606212817,0.6257877533099334,1.2476627054847116,1
211,BL2 Count-only SPRT with nominal assumptions,0.01,0.0,4.0,M_mueller,25.0,583ae63749a3,0.015550495639145916,8.727836083019062,0.44533763699961176,1.5550495639145916,1
211,BL3 Nuisance-penalized chi-square spectral fit,0.01,0.0,4.0,M_mueller,25.0,583ae63749a3,0.012683604668557377,8.037148745088786,0.5416704358359917,1.2683604668557378,1
211,BL4 Fixed-threshold TS detector without minimax prior calibration,0.01,0.0,4.0,M_mueller,25.0,583ae63749a3,0.013835525168606217,7.972751543935749,0.5315984090214404,1.3835525168606218,1
211,BL5 Rate-only CUSUM with FAR matching,0.01,0.0,4.0,M_mueller,25.0,583ae63749a3,0.014259465973658661,8.117156719811403,0.5507993174004739,1.425946597365866,1
307,PM Robust minimax detector,0.01,0.0,4.0,M_mueller,25.0,583ae63749a3,0.011204776329019504,5.27174280889944,0.8080873361547992,1.1204776329019503,1
307,BL1 Single-prior likelihood-ratio detector,0.01,0.0,4.0,M_mueller,25.0,583ae63749a3,0.012220922973935407,7.49806147737553,0.6041137856360218,1.2220922973935406,1
307,BL2 Count-only SPRT with nominal assumptions,0.01,0.0,4.0,M_mueller,25.0,583ae63749a3,0.014909951598174223,8.39862973731091,0.4803287633335374,1.4909951598174223,1
307,BL3 Nuisance-penalized chi-square spectral fit,0.01,0.0,4.0,M_mueller,25.0,583ae63749a3,0.013024264840409836,7.627204634108996,0.5768904041142331,1.3024264840409836,1
307,BL4 Fixed-threshold TS detector without minimax prior calibration,0.01,0.0,4.0,M_mueller,25.0,583ae63749a3,0.013731802638333202,7.7186002449327695,0.5804712689514389,1.3731802638333201,1
307,BL5 Rate-only CUSUM with FAR matching,0.01,0.0,4.0,M_mueller,25.0,583ae63749a3,0.014360321974977242,8.712092563421887,0.4605053223748063,1.4360321974977241,1
401,PM Robust minimax detector,0.01,0.0,4.0,M_mueller,25.0,583ae63749a3,0.011225389802875739,6.258280580411636,0.7416023613124153,1.1225389802875738,1
401,BL1 Single-prior likelihood-ratio detector,0.01,0.0,4.0,M_mueller,25.0,583ae63749a3,0.011846002777388915,6.371049040875413,0.7248281573024168,1.1846002777388915,1
401,BL2 Count-only SPRT with nominal assumptions,0.01,0.0,4.0,M_mueller,25.0,583ae63749a3,0.015455888413193394,8.921432185908879,0.4199368875452222,1.5455888413193393,1
401,BL3 Nuisance-penalized chi-square spectral fit,0.01,0.0,4.0,M_mueller,25.0,583ae63749a3,0.012587595264747807,7.267067729506493,0.662523979701258,1.2587595264747806,1
401,BL4 Fixed-threshold TS detector without minimax prior calibration,0.01,0.0,4.0,M_mueller,25.0,583ae63749a3,0.013690894819407433,8.257675554700237,0.5100640522562992,1.3690894819407433,1
401,BL5 Rate-only CUSUM with FAR matching,0.01,0.0,4.0,M_mueller,25.0,583ae63749a3,0.014325690049057807,7.805215843957067,0.5868927529656779,1.4325690049057807,1
503,PM Robust minimax detector,0.01,0.0,4.0,M_mueller,25.0,583ae63749a3,0.011128313796319502,6.184797342932631,0.7460049062285408,1.1128313796319502,1
503,BL1 Single-prior likelihood-ratio detector,0.01,0.0,4.0,M_mueller,25.0,583ae63749a3,0.012348687809176142,7.150303731762015,0.6480903477236739,1.2348687809176142,1
503,BL2 Count-only SPRT with nominal assumptions,0.01,0.0,4.0,M_mueller,25.0,583ae63749a3,0.015412058581282338,8.680686534931544,0.4654960755694241,1.5412058581282337,1
503,BL3 Nuisance-penalized chi-square spectral fit,0.01,0.0,4.0,M_mueller,25.0,583ae63749a3,0.012634660065069666,8.490145207353603,0.47636835624067614,1.2634660065069665,1
503,BL4 Fixed-threshold TS detector without minimax prior calibration,0.01,0.0,4.0,M_mueller,25.0,583ae63749a3,0.013637786694347172,8.156500011395545,0.5186384399994449,1.3637786694347172,1
503,BL5 Rate-only CUSUM with FAR matching,0.01,0.0,4.0,M_mueller,25.0,583ae63749a3,0.014333862535576,8.65960272088043,0.47357480292619036,1.4333862535575999,1
101,PM Robust minimax detector,0.01,0.0,4.0,M_mueller,40.0,3a04bbc85e24,0.01094447281259192,6.75933348961781,0.7138869242849741,1.0944472812591919,1
101,BL1 Single-prior likelihood-ratio detector,0.01,0.0,4.0,M_mueller,40.0,3a04bbc85e24,0.012295001410607966,7.791283346777048,0.5931173945082758,1.2295001410607966,1
101,BL2 Count-only SPRT with nominal assumptions,0.01,0.0,4.0,M_mueller,40.0,3a04bbc85e24,0.01532799832755446,10.082345018774873,0.29587706959657395,1.532799832755446,1
101,BL3 Nuisance-penalized chi-square spectral fit,0.01,0.0,4.0,M_mueller,40.0,3a04bbc85e24,0.012561868731644305,9.424686993304624,0.38394126313658594,1.2561868731644303,1
101,BL4 Fixed-threshold TS detector without minimax prior calibration,0.01,0.0,4.0,M_mueller,40.0,3a04bbc85e24,0.01367087079507201,9.700205649090572,0.36527047603742224,1.367087079507201,1
101,BL5 Rate-only CUSUM with FAR matching,0.01,0.0,4.0,M_mueller,40.0,3a04bbc85e24,0.014278891454481073,9.472525396137607,0.3683326987567375,1.4278891454481073,1
211,PM Robust minimax detector,0.01,0.0,4.0,M_mueller,40.0,3a04bbc85e24,0.01139954866896802,6.850744773194507,0.7182969212432723,1.139954866896802,1
211,BL1 Single-prior likelihood-ratio detector,0.01,0.0,4.0,M_mueller,40.0,3a04bbc85e24,0.012121343061745097,7.788962826506967,0.5920158157847843,1.2121343061745096,1
211,BL2 Count-only SPRT with nominal assumptions,0.01,0.0,4.0,M_mueller,40.0,3a04bbc85e24,0.015755768162094893,10.80262778008422,0.18543727523220693,1.5755768162094892,1
211,BL3 Nuisance-penalized chi-square spectral fit,0.01,0.0,4.0,M_mueller,40.0,3a04bbc85e24,0.01263704533205261,9.385526935111265,0.35999403674485336,1.263704533205261,1
211,BL4 Fixed-threshold TS detector without minimax prior calibration,0.01,0.0,4.0,M_mueller,40.0,3a04bbc85e24,0.013502418111316684,9.381828654771734,0.37452758973280614,1.3502418111316683,1
211,BL5 Rate-only CUSUM with FAR matching,0.01,0.0,4.0,M_mueller,40.0,3a04bbc85e24,0.014556486231913803,9.65650564843194,0.34930973678687516,1.4556486231913803,1
307,PM Robust minimax detector,0.01,0.0,4.0,M_mueller,40.0,3a04bbc85e24,0.011140262685610549,6.59942370698184,0.7042583689820724,1.114026268561055,1
307,BL1 Single-prior likelihood-ratio detector,0.01,0.0,4.0,M_mueller,40.0,3a04bbc85e24,0.012141906857248313,8.4043357253918,0.47028337300878764,1.2141906857248312,1
307,BL2 Count-only SPRT with nominal assumptions,0.01,0.0,4.0,M_mueller,40.0,3a04bbc85e24,0.01569763487118553,10.27043308939471,0.27898310664904924,1.5697634871185528,1
307,BL3 Nuisance-penalized chi-square spectral fit,0.01,0.0,4.0,M_mueller,40.0,3a04bbc85e24,0.012708867233303927,8.801230865423737,0.46061799808203163,1.2708867233303927,1
307,BL4 Fixed-threshold TS detector without minimax prior calibration,0.01,0.0,4.0,M_mueller,40.0,3a04bbc85e24,0.013719276157198507,9.575224806355497,0.3672726998263774,1.3719276157198506,1
307,BL5 Rate-only CUSUM with FAR matching,0.01,0.0,4.0,M_mueller,40.0,3a04bbc85e24,0.01427766021395492,9.811959054455281,0.3354636613905266,1.4277660213954921,1
401,PM Robust minimax detector,0.01,0.0,4.0,M_mueller,40.0,3a04bbc85e24,0.011027081360805225,6.770663147342905,0.6798754415336686,1.1027081360805224,1
401,BL1 Single-prior likelihood-ratio detector,0.01,0.0,4.0,M_mueller,40.0,3a04bbc85e24,0.012100855863505941,8.657666734681685,0.4509182362284096,1.2100855863505942,1
401,BL2 Count-only SPRT with nominal assumptions,0.01,0.0,4.0,M_mueller,40.0,3a04bbc85e24,0.015302163315808333,10.505769058304724,0.27185401986091806,1.5302163315808333,1
401,BL3 Nuisance-penalized chi-square spectral fit,0.01,0.0,4.0,M_mueller,40.0,3a04bbc85e24,0.012637157330870539,9.29365426733406,0.4044479335270575,1.2637157330870539,1
401,BL4 Fixed-threshold TS detector without minimax prior calibration,0.01,0.0,4.0,M_mueller,40.0,3a04bbc85e24,0.01367595263758492,9.791988691184116,0.30997950657262724,1.367595263758492,1
401,BL5 Rate-only CUSUM with FAR matching,0.01,0.0,4.0,M_mueller,40.0,3a04bbc85e24,0.014519112982593299,9.945004265660355,0.31937125252499604,1.4519112982593299,1
503,PM Robust minimax detector,0.01,0.0,4.0,M_mueller,40.0,3a04bbc85e24,0.011349715516877584,6.167981576730251,0.734173808454828,1.1349715516877583,1
503,BL1 Single-prior likelihood-ratio detector,0.01,0.0,4.0,M_mueller,40.0,3a04bbc85e24,0.011896032932323388,8.666131429933555,0.46720112614869175,1.1896032932323388,1
503,BL2 Count-only SPRT with nominal assumptions,0.01,0.0,4.0,M_mueller,40.0,3a04bbc85e24,0.015242999776282046,9.423962312684246,0.35544479436407617,1.5242999776282045,1
503,BL3 Nuisance-penalized chi-square spectral fit,0.01,0.0,4.0,M_mueller,40.0,3a04bbc85e24,0.01264530930503074,8.700765451925916,0.45045975056363663,1.264530930503074,1
503,BL4 Fixed-threshold TS detector without minimax prior calibration,0.01,0.0,4.0,M_mueller,40.0,3a04bbc85e24,0.01390268809057648,9.742197833345841,0.3645167113664744,1.390268809057648,1
503,BL5 Rate-only CUSUM with FAR matching,0.01,0.0,4.0,M_mueller,40.0,3a04bbc85e24,0.014333775631202585,9.991813739172404,0.33520022312320785,1.4333775631202585,1
101,PM Robust minimax detector,0.01,0.0,4.0,M_mueller,60.0,025e0746951e,0.011072853725228808,8.650087456387773,0.4680274091977462,1.1072853725228808,1
101,BL1 Single-prior likelihood-ratio detector,0.01,0.0,4.0,M_mueller,60.0,025e0746951e,0.01235677407293565,9.096217748454377,0.45264579545563793,1.235677407293565,1
101,BL2 Count-only SPRT with nominal assumptions,0.01,0.0,4.0,M_mueller,60.0,025e0746951e,0.015649793417213537,12.11080805370854,0.12905831124977316,1.5649793417213536,1
101,BL3 Nuisance-penalized chi-square spectral fit,0.01,0.0,4.0,M_mueller,60.0,025e0746951e,0.012663863741520303,10.334864068056238,0.253369789746988,1.2663863741520303,1
101,BL4 Fixed-threshold TS detector without minimax prior calibration,0.01,0.0,4.0,M_mueller,60.0,025e0746951e,0.013691625943202498,11.718551076330096,0.1838575107075901,1.3691625943202497,1
101,BL5 Rate-only CUSUM with FAR matching,0.01,0.0,4.0,M_mueller,60.0,025e0746951e,0.01417425116679494,11.585353307883908,0.19583960213312562,1.417425116679494,1
211,PM Robust minimax detector,0.01,0.0,4.0,M_mueller,60.0,025e0746951e,0.011350810325922046,7.806876022121634,0.5576113746800058,1.1350810325922045,1
211,BL1 Single-prior likelihood-ratio detector,0.01,0.0,4.0,M_mueller,60.0,025e0746951e,0.012277696204301046,9.417559548015229,0.36933205091501486,1.2277696204301045,1
211,BL2 Count-only SPRT with nominal assumptions,0.01,0.0,4.0,M_mueller,60.0,025e0746951e,0.015408788045951171,12.507698695551344,0.12949095587270992,1.5408788045951172,1
211,BL3 Nuisance-penalized chi-square spectral fit,0.01,0.0,4.0,M_mueller,60.0,025e0746951e,0.012775893859928477,10.81833420418093,0.23435569871982292,1.2775893859928478,1
211,BL4 Fixed-threshold TS detector without minimax prior calibration,0.01,0.0,4.0,M_mueller,60.0,025e0746951e,0.013924689774196555,11.082628988856573,0.19748776937322854,1.3924689774196555,1
211,BL5 Rate-only CUSUM with FAR matching,0.01,0.0,4.0,M_mueller,60.0,025e0746951e,0.01446469013529986,11.676109502179024,0.14052227343116364,1.446469013529986,1
307,PM Robust minimax detector,0.01,0.0,4.0,M_mueller,60.0,025e0746951e,0.01123529878718133,8.038492908336545,0.5539699132201538,1.123529878718133,1
307,BL1 Single-prior likelihood-ratio detector,0.01,0.0,4.0,M_mueller,60.0,025e0746951e,0.012139718354568807,9.443759213561778,0.36017151579063456,1.2139718354568807,1
307,BL2 Count-only SPRT with nominal assumptions,0.01,0.0,4.0,M_mueller,60.0,025e0746951e,0.015335962405982827,11.766573450578132,0.1631360611361544,1.5335962405982826,1
307,BL3 Nuisance-penalized chi-square spectral fit,0.01,0.0,4.0,M_mueller,60.0,025e0746951e,0.01264088137268267,10.494937738757796,0.25925983747217873,1.264088137268267,1
307,BL4 Fixed-threshold TS detector without minimax prior calibration,0.01,0.0,4.0,M_mueller,60.0,025e0746951e,0.013731046773453968,11.545427981737829,0.18396897336484883,1.3731046773453968,1
307,BL5 Rate-only CUSUM with FAR matching,0.01,0.0,4.0,M_mueller,60.0,025e0746951e,0.01415334436405223,11.91422241717032,0.13004745087481356,1.415334436405223,1
401,PM Robust minimax detector,0.01,0.0,4.0,M_mueller,60.0,025e0746951e,0.011245308899970231,7.749032141020985,0.5644587659598851,1.124530889997023,1
401,BL1 Single-prior likelihood-ratio detector,0.01,0.0,4.0,M_mueller,60.0,025e0746951e,0.012334071244188479,9.659060857925898,0.3415399877683395,1.2334071244188478,1
401,BL2 Count-only SPRT with nominal assumptions,0.01,0.0,4.0,M_mueller,60.0,025e0746951e,0.015559494029092843,12.191676550228353,0.10628623353396047,1.5559494029092842,1
401,BL3 Nuisance-penalized chi-square spectral fit,0.01,0.0,4.0,M_mueller,60.0,025e0746951e,0.012700442732927227,11.089618667529301,0.21160403594376956,1.2700442732927226,1
401,BL4 Fixed-threshold TS detector without minimax prior calibration,0.01,0.0,4.0,M_mueller,60.0,025e0746951e,0.013528591619121852,11.612776089958599,0.1679995946696392,1.3528591619121852,1
401,BL5 Rate-only CUSUM with FAR matching,0.01,0.0,4.0,M_mueller,60.0,025e0746951e,0.014352327459022783,12.150342527190697,0.13932637922706378,1.4352327459022782,1
503,PM Robust minimax detector,0.01,0.0,4.0,M_mueller,60.0,025e0746951e,0.011099426543791513,8.145717413149626,0.5373159967831121,1.1099426543791513,1
503,BL1 Single-prior likelihood-ratio detector,0.01,0.0,4.0,M_mueller,60.0,025e0746951e,0.012311311882556889,9.487983286007717,0.3527108633324894,1.2311311882556888,1
503,BL2 Count-only SPRT with nominal assumptions,0.01,0.0,4.0,M_mueller,60.0,025e0746951e,0.015310299671528907,11.862011025399324,0.1480879436599034,1.5310299671528906,1
503,BL3 Nuisance-penalized chi-square spectral fit,0.01,0.0,4.0,M_mueller,60.0,025e0746951e,0.01300349858588816,10.701619431546405,0.2236923903709729,1.300349858588816,1
503,BL4 Fixed-threshold TS detector without minimax prior calibration,0.01,0.0,4.0,M_mueller,60.0,025e0746951e,0.013751885513277566,11.932473560253488,0.13983967043481477,1.3751885513277566,1
503,BL5 Rate-only CUSUM with FAR matching,0.01,0.0,4.0,M_mueller,60.0,025e0746951e,0.01425763542385322,12.100806474147609,0.10778701014887908,1.4257635423853219,1
101,PM Robust minimax detector,0.01,0.0,4.0,M_daya_bay_calibrated,15.0,f1b407184955,0.01025659896805565,5.219207286636232,0.8223478947222178,1.025659896805565,0
101,BL1 Single-prior likelihood-ratio detector,0.01,0.0,4.0,M_daya_bay_calibrated,15.0,f1b407184955,0.01117506390624156,4.987563823787453,0.8201308649366318,1.117506390624156,1
101,BL2 Count-only SPRT with nominal assumptions,0.01,0.0,4.0,M_daya_bay_calibrated,15.0,f1b407184955,0.013836871525984775,6.55191241461587,0.7271064225040135,1.3836871525984775,1
101,BL3 Nuisance-penalized chi-square spectral fit,0.01,0.0,4.0,M_daya_bay_calibrated,15.0,f1b407184955,0.011931326702089476,5.964091391445957,0.7566718901734445,1.1931326702089475,1
101,BL4 Fixed-threshold TS detector without minimax prior calibration,0.01,0.0,4.0,M_daya_bay_calibrated,15.0,f1b407184955,0.012325740315350648,6.148515137484592,0.7586033737255057,1.2325740315350648,1
101,BL5 Rate-only CUSUM with FAR matching,0.01,0.0,4.0,M_daya_bay_calibrated,15.0,f1b407184955,0.0133089480514309,5.98356905093307,0.7555840170138398,1.33089480514309,1
211,PM Robust minimax detector,0.01,0.0,4.0,M_daya_bay_calibrated,15.0,f1b407184955,0.01006492517069928,4.717420836451747,0.840072160815748,1.006492517069928,0
211,BL1 Single-prior likelihood-ratio detector,0.01,0.0,4.0,M_daya_bay_calibrated,15.0,f1b407184955,0.011134411644507606,5.5628061111580935,0.7883593193305461,1.1134411644507605,1
211,BL2 Count-only SPRT with nominal assumptions,0.01,0.0,4.0,M_daya_bay_calibrated,15.0,f1b407184955,0.014208466811318052,7.1904297813775395,0.6504084880808255,1.4208466811318052,1
211,BL3 Nuisance-penalized chi-square spectral fit,0.01,0.0,4.0,M_daya_bay_calibrated,15.0,f1b407184955,0.011563915353185832,6.057220523194808,0.7861877808918878,1.1563915353185832,1
211,BL4 Fixed-threshold TS detector without minimax prior calibration,0.01,0.0,4.0,M_daya_bay_calibrated,15.0,f1b407184955,0.012569867961605098,6.1777769889310035,0.7926862764492693,1.2569867961605097,1
211,BL5 Rate-only CUSUM with FAR matching,0.01,0.0,4.0,M_daya_bay_calibrated,15.0,f1b407184955,0.012814601261346356,6.855755407935049,0.684463695912625,1.2814601261346357,1
307,PM Robust minimax detector,0.01,0.0,4.0,M_daya_bay_calibrated,15.0,f1b407184955,0.010199256247962515,4.891115219747456,0.8685348671675448,1.0199256247962516,0
307,BL1 Single-prior likelihood-ratio detector,0.01,0.0,4.0,M_daya_bay_calibrated,15.0,f1b407184955,0.010877717321645204,5.602204575960406,0.8003013030603812,1.0877717321645204,1
307,BL2 Count-only SPRT with nominal assumptions,0.01,0.0,4.0,M_daya_bay_calibrated,15.0,f1b407184955,0.013922188001247551,6.408652294746112,0.7200206761646042,1.392218800124755,1
307,BL3 Nuisance-penalized chi-square spectral fit,0.01,0.0,4.0,M_daya_bay_calibrated,15.0,f1b407184955,0.01151100709251314,6.695558369351014,0.6866642029024597,1.151100709251314,1
307,BL4 Fixed-threshold TS detector without minimax prior calibration,0.01,0.0,4.0,M_daya_bay_calibrated,15.0,f1b407184955,0.012601353379998886,5.704684497357015,0.7882193116428678,1.2601353379998885,1
307,BL5 Rate-only CUSUM with FAR matching,0.01,0.0,4.0,M_daya_bay_calibrated,15.0,f1b407184955,0.012899678225568294,5.912554361227935,0.7956584585249068,1.2899678225568294,1
401,PM Robust minimax detector,0.01,0.0,4.0,M_daya_bay_calibrated,15.0,f1b407184955,0.010402630279877999,4.218185920971143,0.880776339614642,1.0402630279877998,0
401,BL1 Single-prior likelihood-ratio detector,0.01,0.0,4.0,M_daya_bay_calibrated,15.0,f1b407184955,0.011462640805565714,5.421446224446403,0.8051149962603767,1.1462640805565714,1
401,BL2 Count-only SPRT with nominal assumptions,0.01,0.0,4.0,M_daya_bay_calibrated,15.0,f1b407184955,0.013962893350124609,6.9634147870198255,0.6576227503888754,1.3962893350124608,1
401,BL3 Nuisance-penalized chi-square spectral fit,0.01,0.0,4.0,M_daya_bay_calibrated,15.0,f1b407184955,0.011864682179330508,5.296565239267705,0.8404816184791352,1.1864682179330508,1
401,BL4 Fixed-threshold TS detector without minimax prior calibration,0.01,0.0,4.0,M_daya_bay_calibrated,15.0,f1b407184955,0.012513550117045762,5.984713819281032,0.7927027871773308,1.2513550117045762,1
401,BL5 Rate-only CUSUM with FAR matching,0.01,0.0,4.0,M_daya_bay_calibrated,15.0,f1b407184955,0.01305878869752033,6.89100306182648,0.6596645134423246,1.305878869752033,1
503,PM Robust minimax detector,0.01,0.0,4.0,M_daya_bay_calibrated,15.0,f1b407184955,0.010204709930258508,4.402303034053653,0.879054916935991,1.0204709930258509,0
503,BL1 Single-prior likelihood-ratio detector,0.01,0.0,4.0,M_daya_bay_calibrated,15.0,f1b407184955,0.011319038998776456,5.455716755093553,0.8016648983342973,1.1319038998776456,1
